"study","species","trait_name","value","trait_name_original","value_original"
"Treemovals","Agathus robusta ","Pests / Diseases"," ","Pests / Diseases"," "
"Treemovals","Agathus robusta ","Uses","Mainly used in parklands and open gardens as a feature tree. Commonly found around heritage properties as a landmark tree. Recently an avenue was planted in Centennial Park in Sydney. ","Uses","Mainly used in parklands and open gardens as a feature tree. Commonly found around heritage properties as a landmark tree. Recently an avenue was planted in Centennial Park in Sydney. "
"Treemovals","Alnus jorullensis ","common_name","Evergreen Alder, Mexican Alder ","common_name","Evergreen Alder, Mexican Alder "
"Treemovals","Alnus jorullensis ","Family","Betulaceae","Family","Betulaceae"
"Treemovals","Alnus jorullensis ","Origins","Mexico and Central America","Origins","Mexico and Central America"
"Treemovals","Alnus jorullensis ","Habit/ Form","An erect tree with a single trunk and drooping branches forming a slender upright conical to medium domed crown.","Habit/ Form","An erect tree with a single trunk and drooping branches forming a slender upright conical to medium domed crown."
"Treemovals","Alnus jorullensis ","Leaves","Alternate, elliptic 80 - 150mm long, 40 -60mm wide, margin coarsely serrate to biserrate, (serrations gland tipped) shiny dark green.","Leaves","Alternate, elliptic 80 - 150mm long, 40 -60mm wide, margin coarsely serrate to biserrate, (serrations gland tipped) shiny dark green."
"Treemovals","Alnus jorullensis ","Flowers","Monoecious, a 40 - 60mm long catkin with yellowish staminate (male) flowers on the upper part of the catkin and dull red pistillate (female) flowers on short shoots at the base, in late spring.","Flowers","Monoecious, a 40 - 60mm long catkin with yellowish staminate (male) flowers on the upper part of the catkin and dull red pistillate (female) flowers on short shoots at the base, in late spring."
"Treemovals","Alnus jorullensis ","Fruit","Woody cone-like 25mm long x 8mm wide on the end of the branches and the outer axils, green ripening to brown in autumn, the seeds are small winged nutlets","Fruit","Woody cone-like 25mm long x 8mm wide on the end of the branches and the outer axils, green ripening to brown in autumn, the seeds are small winged nutlets"
"Treemovals","Alnus jorullensis ","Bark / Trunk","Youngest twigs bronze green, with small oval lenticels, becoming reddish-grey, with prominent crescent shaped leaf scars. The older bark is grey with close horizontal banding.","Bark / Trunk","Youngest twigs bronze green, with small oval lenticels, becoming reddish-grey, with prominent crescent shaped leaf scars. The older bark is grey with close horizontal banding."
"Treemovals","Alnus jorullensis ","Vigour / Longevity","Moderately vigorous, vigorous on reliably moist soils, long lived.","Vigour / Longevity","Moderately vigorous, vigorous on reliably moist soils, long lived."
"Treemovals","Alnus jorullensis ","Environmental Requirements","Full sun, protected from very strong winds.","Environmental Requirements","Full sun, protected from very strong winds."
"Treemovals","Alnus jorullensis ","Hardiness","Hardy to -5Â°C, and soils that are wet for short periods.","Hardiness","Hardy to -5Â°C, and soils that are wet for short periods."
"Treemovals","Alnus jorullensis ","Soil / Drainage","Best growth on moist well drained soils, near a permanent water source, tolerates periodically wet soils.","Soil / Drainage","Best growth on moist well drained soils, near a permanent water source, tolerates periodically wet soils."
"Treemovals","Alnus jorullensis ","Pruning","Train to a single leader, may need to be crown lifted. Can be trimmed to form a screen, hedge, aerial hedge or topiary.","Pruning","Train to a single leader, may need to be crown lifted. Can be trimmed to form a screen, hedge, aerial hedge or topiary."
"Treemovals","Alnus jorullensis ","Watering","Needs moist conditions to do well, water in dry weather.","Watering","Needs moist conditions to do well, water in dry weather."
"Treemovals","Alnus jorullensis ","Fertilising","Use complete fertilisers till established. Fertilise during the growing season when young for fastest growth.","Fertilising","Use complete fertilisers till established. Fertilise during the growing season when young for fastest growth."
"Treemovals","Alnus jorullensis ","Pests / Diseases","Dry soils produce plants with poor vigour, leaf burn, stunted growth and a thin canopy.","Pests / Diseases","Dry soils produce plants with poor vigour, leaf burn, stunted growth and a thin canopy."
"Treemovals","Alnus jorullensis ","Uses","Rapid growing screen tree, informal hedge, aerial hedge, back ground (border) tree, shade tree, street tree, river bank binder, and a useful tree to dry out a very moist area in a garden.","Uses","Rapid growing screen tree, informal hedge, aerial hedge, back ground (border) tree, shade tree, street tree, river bank binder, and a useful tree to dry out a very moist area in a garden."
"Treemovals","Banksia integrifolia ","common_name","Coast Banksia, White Honey Suckle","common_name","Coast Banksia, White Honey Suckle"
"Treemovals","Banksia integrifolia ","Family","Proteaceae","Family","Proteaceae"
"Treemovals","Banksia integrifolia ","Origins","East coast of Australia from the Tropic of Capricorn to Southern Victoria","Origins","East coast of Australia from the Tropic of Capricorn to Southern Victoria"
"Treemovals","Banksia integrifolia ","Habit/ Form","Usually a gnarled tree with an irregular crown; can be shrub-like on severely salt exposed sites.","Habit/ Form","Usually a gnarled tree with an irregular crown; can be shrub-like on severely salt exposed sites."
"Treemovals","Banksia integrifolia ","Leaves","Alternate or whorled, oblanceolate, 80 -120mm x 20 - 30mm, the juvenile leaves are serrate, the adolescent leaves are partly serrate and the adult leaves are entire, all are dark green and white beneath.","Leaves","Alternate or whorled, oblanceolate, 80 -120mm x 20 - 30mm, the juvenile leaves are serrate, the adolescent leaves are partly serrate and the adult leaves are entire, all are dark green and white beneath."
"Treemovals","Banksia integrifolia ","Flowers","A dense cylindrical spike 100 - 150mm x 70 - 80mm. The many small pale yellow flowers and yellow styles, fragrant. Rich in nectar. Main flowering autumn and winter with some spot flowering the rest of the year.","Flowers","A dense cylindrical spike 100 - 150mm x 70 - 80mm. The many small pale yellow flowers and yellow styles, fragrant. Rich in nectar. Main flowering autumn and winter with some spot flowering the rest of the year."
"Treemovals","Banksia integrifolia ","Fruit","Greyish woody follicles on the flower spikes, lasting on the plant for many years.","Fruit","Greyish woody follicles on the flower spikes, lasting on the plant for many years."
"Treemovals","Banksia integrifolia ","Bark / Trunk","Rough hard light grey brown bark","Bark / Trunk","Rough hard light grey brown bark"
"Treemovals","Banksia integrifolia ","Vigour / Longevity","Moderately fast growing, long lived","Vigour / Longevity","Moderately fast growing, long lived"
"Treemovals","Banksia integrifolia ","Environmental Requirements","Prefers full sun (including west) tolerates part sun positions well.","Environmental Requirements","Prefers full sun (including west) tolerates part sun positions well."
"Treemovals","Banksia integrifolia ","Hardiness","Tolerates short periods of drought, moderate frosts, neglect, front line salt, saline soils, light shade and wind.","Hardiness","Tolerates short periods of drought, moderate frosts, neglect, front line salt, saline soils, light shade and wind."
"Treemovals","Banksia integrifolia ","Soil / Drainage","Extremely adaptable, tolerates soils ranging from sandy to clay loams with an acid, neutral or alkaline pH. Tolerates very well drained to moderately well drained soils.","Soil / Drainage","Extremely adaptable, tolerates soils ranging from sandy to clay loams with an acid, neutral or alkaline pH. Tolerates very well drained to moderately well drained soils."
"Treemovals","Banksia integrifolia ","Pruning","The natural habit is very picturesque if allowed to develop, this tree can be pruned to a single leader or the one year old wood can be moderately hard pruned after flowering to encourage a dense shrub-like habit.","Pruning","The natural habit is very picturesque if allowed to develop, this tree can be pruned to a single leader or the one year old wood can be moderately hard pruned after flowering to encourage a dense shrub-like habit."
"Treemovals","Banksia integrifolia ","Watering","Produces the best foliage and flowers if kept evenly moist, tolerates short periods of drought well.","Watering","Produces the best foliage and flowers if kept evenly moist, tolerates short periods of drought well."
"Treemovals","Banksia integrifolia ","Fertilising","Use a complete native plant fertiliser during spring, summer and autumn till established.","Fertilising","Use a complete native plant fertiliser during spring, summer and autumn till established."
"Treemovals","Banksia integrifolia ","Pests / Diseases","Borer on old or unhealthy plants","Pests / Diseases","Borer on old or unhealthy plants"
"Treemovals","Banksia integrifolia ","Uses","Native gardens, honey and seed eating bird attracting plant, screen, flower contrast plant, habit and foliage colour contrast plant, tubs, coastal gardens, cut flower, sandy soil binder, shade tree and mixed wind breaks plant.","Uses","Native gardens, honey and seed eating bird attracting plant, screen, flower contrast plant, habit and foliage colour contrast plant, tubs, coastal gardens, cut flower, sandy soil binder, shade tree and mixed wind breaks plant."
"Treemovals","Banksia serrata ","common_name","Old Man Banksia","common_name","Old Man Banksia"
"Treemovals","Banksia serrata ","Family","Proteaceae","Family","Proteaceae"
"Treemovals","Banksia serrata ","Origins","Tasmania, Victoria, New South Wales and Queensland East coast of Australia","Origins","Tasmania, Victoria, New South Wales and Queensland East coast of Australia"
