"study","species","trait_name","value","trait_name_original","value_original"
"Ozbreed","Correa alba","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). It has low water requirements once established. Prune once per year to maintain semi-compacthabit or twice per year for a really tidy appearance. Prune to desired shape andfertilise with slow release native fertiliser.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). It has low water requirements once established. Prune once per year to maintain semi-compacthabit or twice per year for a really tidy appearance. Prune to desired shape andfertilise with slow release native fertiliser."
"Ozbreed","Correa alba","Where it works","VIC, ACT, SA, WA, TAS, Southern NSW and Sydney (in good draining soils).","Where it works","VIC, ACT, SA, WA, TAS, Southern NSW and Sydney (in good draining soils)."
"Ozbreed","Correa alba","Cultivar","Coastal Pink","Cultivar","Coastal Pink"
"Ozbreed","Rhaphiolepis indica","Description","Cosmic Pink Rhaphiolepis is a super tough shrub that tolerates extreme weather conditions. This medium compact shrub with a mounding habit has larger pink flowers than the common form through spring and summer. Can be used in conjunction with Cosmic White Rhaphiolepis for height and flower colour contrast. It rarely ever produces seeds.","Description","Cosmic Pink Rhaphiolepis is a super tough shrub that tolerates extreme weather conditions. This medium compact shrub with a mounding habit has larger pink flowers than the common form through spring and summer. Can be used in conjunction with Cosmic White Rhaphiolepis for height and flower colour contrast. It rarely ever produces seeds."
"Ozbreed","Rhaphiolepis indica","Uses","Water efficient gardens and landscapes.","Uses","Water efficient gardens and landscapes."
"Ozbreed","Rhaphiolepis indica","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. If required prune to shape 1-2 times a year after flowering (this depends on your requirements, pruning twice a year will provide a tidier shape).","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. If required prune to shape 1-2 times a year after flowering (this depends on your requirements, pruning twice a year will provide a tidier shape)."
"Ozbreed","Rhaphiolepis indica","Where it works","QLD, NSW, ACT, VIC, TAS, NT, SA & WA.","Where it works","QLD, NSW, ACT, VIC, TAS, NT, SA & WA."
"Ozbreed","Rhaphiolepis indica","Cultivar","Cosmic Pink","Cultivar","Cosmic Pink"
"Ozbreed","Rhaphiolepis indica","Description","Cosmic White Rhaphiolepis is bullet-proof  it grows just about anywhere and will tolerate most soil types. Flowers heavily in spring with spot flowering throughout the rest of the year, the flowers are bigger than the common form. Very clean foliage and very good disease resistance.","Description","Cosmic White Rhaphiolepis is bullet-proof  it grows just about anywhere and will tolerate most soil types. Flowers heavily in spring with spot flowering throughout the rest of the year, the flowers are bigger than the common form. Very clean foliage and very good disease resistance."
"Ozbreed","Rhaphiolepis indica","Uses","Hardy shrub for just about any location; home and commercial use.","Uses","Hardy shrub for just about any location; home and commercial use."
"Ozbreed","Rhaphiolepis indica","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. If required prune to shape every two years after flowering.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. If required prune to shape every two years after flowering."
"Ozbreed","Rhaphiolepis indica","Cultivar","Cosmic White","Cultivar","Cosmic White"
"Ozbreed","Canna hybrid","Description","Cosmo Splash Canna is mid-sized, with lush true green foliage. Splashes of large pink and yellow blended flowers appear from spring to autumn. Unlike others that start off sparse and leggy, Cosmo Splash Canna is dense from early on. It has multiple stems that create an attractive plant, with a clumping habit. The Cosmo Splash plant provides a tropical backdrop, or feature for any garden.","Description","Cosmo Splash Canna is mid-sized, with lush true green foliage. Splashes of large pink and yellow blended flowers appear from spring to autumn. Unlike others that start off sparse and leggy, Cosmo Splash Canna is dense from early on. It has multiple stems that create an attractive plant, with a clumping habit. The Cosmo Splash plant provides a tropical backdrop, or feature for any garden."
"Ozbreed","Canna hybrid","Uses","Landscapes, gardens, feature planting, screening, large pots (40cm diameter or larger).","Uses","Landscapes, gardens, feature planting, screening, large pots (40cm diameter or larger)."
"Ozbreed","Canna hybrid","Care","Water as required for 8-13 weeks until established, needs water in summer for best performance. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune late winter 10-20cm above the ground (30-50cm for cold climates) and re-mulch if required.","Care","Water as required for 8-13 weeks until established, needs water in summer for best performance. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune late winter 10-20cm above the ground (30-50cm for cold climates) and re-mulch if required."
"Ozbreed","Canna hybrid","Where it works","QLD, NSW, VIC, TAS, NT, SA & WA.","Where it works","QLD, NSW, VIC, TAS, NT, SA & WA."
"Ozbreed","Canna hybrid","Cultivar","Cosmo Splash","Cultivar","Cosmo Splash"
"Ozbreed","Correa pulchella","Description","Crimson Tide Correa is a strong growing ground cover with clean green foliage and masses of vivid flowers. It also has a denser appearance.","Description","Crimson Tide Correa is a strong growing ground cover with clean green foliage and masses of vivid flowers. It also has a denser appearance."
"Ozbreed","Correa pulchella","Uses","Bird attracting ground cover plant for residential and commercial mass planting, or as a specimen plant in smaller gardens.","Uses","Bird attracting ground cover plant for residential and commercial mass planting, or as a specimen plant in smaller gardens."
"Ozbreed","Correa pulchella","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Prune yearly to keep its dense growth habit, or twice a year for a manicured look. Use a native slow release fertiliser.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Prune yearly to keep its dense growth habit, or twice a year for a manicured look. Use a native slow release fertiliser."
"Ozbreed","Correa pulchella","Where it works","VIC, ACT, SA, WA, TAS, Southern NSW and Sydney (in good draining soils).","Where it works","VIC, ACT, SA, WA, TAS, Southern NSW and Sydney (in good draining soils)."
"Ozbreed","Correa pulchella","Cultivar","Crimson Tide","Cultivar","Crimson Tide"
"Ozbreed","Grevillea rosmarinifolia","Description","Crimson VilleaGrevillea is a more compact and dense form when compared to Scarlet Sprite. It has an abundance of crimson flowers in autumn, winter and early spring. Proven to be less fussy and copes well with frost down to -5C and moderate humidity.","Description","Crimson VilleaGrevillea is a more compact and dense form when compared to Scarlet Sprite. It has an abundance of crimson flowers in autumn, winter and early spring. Proven to be less fussy and copes well with frost down to -5C and moderate humidity."
"Ozbreed","Grevillea rosmarinifolia","Uses","Mass plantings, native gardens and rockeries.","Uses","Mass plantings, native gardens and rockeries."
"Ozbreed","Grevillea rosmarinifolia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser annually. Prune every 2 years or annually for best performance.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser annually. Prune every 2 years or annually for best performance."
"Ozbreed","Grevillea rosmarinifolia","Where it works","NSW, ACT, VIC, TAS, SA, WA & parts of South East QLD.","Where it works","NSW, ACT, VIC, TAS, SA, WA & parts of South East QLD."
"Ozbreed","Grevillea rosmarinifolia","Cultivar","Crimson Villea","Cultivar","Crimson Villea"
"Ozbreed","Dianella tasmanica","Description","Destiny Dianella is a stand out variegated Flax Lily perfect for mass plantings, accent gardens and patio pots. It is a very compact form, relatively drought tolerant and very frost tolerant.","Description","Destiny Dianella is a stand out variegated Flax Lily perfect for mass plantings, accent gardens and patio pots. It is a very compact form, relatively drought tolerant and very frost tolerant."
