"study","species","trait_name","value","trait_name_original","value_original"
"Sydney_water","Acacia suaveolens","description","Evergreen slim graceful shrub with angular flattened branches (2m x 1m) from Qld; NSW; (Sydney on sandy soils). Bluish grey narrow phyllodes with pinkish new growth. Perfumed cream flower balls in autumn and winter. Useful shrub for its long flowering period and perfumed flowers. Salt spray tolerant. Frost and drought tolerant.","description","Evergreen slim graceful shrub with angular flattened branches (2m x 1m) from Qld; NSW; (Sydney on sandy soils). Bluish grey narrow phyllodes with pinkish new growth. Perfumed cream flower balls in autumn and winter. Useful shrub for its long flowering period and perfumed flowers. Salt spray tolerant. Frost and drought tolerant."
"Sydney_water","Acacia terminalis","Plant origin","Indigenous (NSW (Sydney); Vic & Tas)","Plant origin","Indigenous (NSW (Sydney); Vic & Tas)"
"Sydney_water","Acacia terminalis","common_name","Sunshine Wattle","common name","Sunshine Wattle"
"Sydney_water","Acacia terminalis","description","Evergreen dense shrub (2.5m x 1.5m) from NSW (including Sydney); Vic & SA. Dark green pinnate leaves. Cream to deep yellow ball flowers in autumn and winter. Useful for a screen or amongst other shrubs. Frost and drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant's natural occurrence.","description","Evergreen dense shrub (2.5m x 1.5m) from NSW (including Sydney); Vic & SA. Dark green pinnate leaves. Cream to deep yellow ball flowers in autumn and winter. Useful for a screen or amongst other shrubs. Frost and drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant's natural occurrence."
"Sydney_water","Acacia vestita","Plant origin","Non indigenous (NSW)","Plant origin","Non indigenous (NSW)"
"Sydney_water","Acacia vestita","common_name","Weeping Boree","common name","Weeping Boree"
"Sydney_water","Acacia vestita","description","Evergreen spreading shrub with weeping branches (3m x 3m) from NSW. Small hairy triangular blue-grey phyllode leaves. Bright yellow ball shaped flowers in spring. Useful feature; screen or informal hedge for its graceful form and foliage contrast. Tolerates heavy soils. Prune after flowering to maintain compact form. Frost tolerant.","description","Evergreen spreading shrub with weeping branches (3m x 3m) from NSW. Small hairy triangular blue-grey phyllode leaves. Bright yellow ball shaped flowers in spring. Useful feature; screen or informal hedge for its graceful form and foliage contrast. Tolerates heavy soils. Prune after flowering to maintain compact form. Frost tolerant."
"Sydney_water","Acaena caesiiglauca","Plant origin","Non indigenous (New Zealand)","Plant origin","Non indigenous (New Zealand)"
"Sydney_water","Acaena caesiiglauca","common_name","New Zealand Burr","common name","New Zealand Burr"
"Sydney_water","Acaena caesiiglauca","description","Evergreen vigorous perennial groundcover (0.05 x 0.8) from New Zealand. Glaucous blue leaves divided into leaflets. Heads of small blue flowers with spiny brownish green bracts followed by brownish red burrs. Useful groundcover for the front of a border or rock or gravel garden. Needs well drained soil. Tolerates poor soil. Frost tolerant. Drought sensitive.","description","Evergreen vigorous perennial groundcover (0.05 x 0.8) from New Zealand. Glaucous blue leaves divided into leaflets. Heads of small blue flowers with spiny brownish green bracts followed by brownish red burrs. Useful groundcover for the front of a border or rock or gravel garden. Needs well drained soil. Tolerates poor soil. Frost tolerant. Drought sensitive."
"Sydney_water","Acaena novae-zelandiae","Plant origin","Indigenous (Qld; Vic; NSW (Sydney Cumberland Plain); Tas; SA & New Zealand)","Plant origin","Indigenous (Qld; Vic; NSW (Sydney Cumberland Plain); Tas; SA & New Zealand)"
"Sydney_water","Acaena novae-zelandiae","common_name","Biddy-biddy","common name","Biddy-biddy"
"Sydney_water","Acaena novae-zelandiae","description","Evergreen variable prostrate or mounded tufted groundcover (0.4m x 0.7m) from Qld; Vic; NSW (including Sydney Cumberland Plain); Tas; SA and New Zealand. Pinnate leaves with silky hairy toothed leaflets. Globular heads of green flowers with red prickles followed by reddish burrs. Useful groundcover for poorly drained areas. Frost tolerant. Moderately drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence.","description","Evergreen variable prostrate or mounded tufted groundcover (0.4m x 0.7m) from Qld; Vic; NSW (including Sydney Cumberland Plain); Tas; SA and New Zealand. Pinnate leaves with silky hairy toothed leaflets. Globular heads of green flowers with red prickles followed by reddish burrs. Useful groundcover for poorly drained areas. Frost tolerant. Moderately drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence."
"Sydney_water","Acalypha wilkesiana","Plant origin","Non indigenous (Vanuatu)","Plant origin","Non indigenous (Vanuatu)"
"Sydney_water","Acalypha wilkesiana","common_name","Fijian Fire Plant","common name","Fijian Fire Plant"
"Sydney_water","Acalypha wilkesiana","description","Evergreen bushy shrub (2m x 2m) from Vanuatu. Large oval serrated leaves coloured coppery green with red splashes. Red flowers in terminal spikes. Useful for foliage contrast and as a background plant and suitable for tropical themed gardens. Prefers a warm sunny position. Drought and frost sensitive.","description","Evergreen bushy shrub (2m x 2m) from Vanuatu. Large oval serrated leaves coloured coppery green with red splashes. Red flowers in terminal spikes. Useful for foliage contrast and as a background plant and suitable for tropical themed gardens. Prefers a warm sunny position. Drought and frost sensitive."
"Sydney_water","Acanthus mollis","Plant origin","Non indigenous (Mediterranean region)","Plant origin","Non indigenous (Mediterranean region)"
"Sydney_water","Acanthus mollis","common_name","Oyster Plant","common name","Oyster Plant"
"Sydney_water","Acanthus mollis","description","Evergreen erect herbaceous perennial (1.2m x 1.2m) from the Mediterranean region. Giant deeply cut dark green glossy leaves. Tall spikes of funnel shaped mauve and white flowers in summer. Useful as a groundcover in shaded positions and in clumps for the dramatic effect of its foliage and flower spikes. Good for a neglected corner. Spreads rapidly. Attracts snails. Frost sensitive. Moderately drought tolerant but prefers ample water.","description","Evergreen erect herbaceous perennial (1.2m x 1.2m) from the Mediterranean region. Giant deeply cut dark green glossy leaves. Tall spikes of funnel shaped mauve and white flowers in summer. Useful as a groundcover in shaded positions and in clumps for the dramatic effect of its foliage and flower spikes. Good for a neglected corner. Spreads rapidly. Attracts snails. Frost sensitive. Moderately drought tolerant but prefers ample water."
"Sydney_water","Acer negundo","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Acer negundo","common_name","Box Elder","common name","Box Elder"
"Sydney_water","Acer negundo","description","Deciduous fast growing spreading tree (15m x 8m) from North America. Bright green compound leaves with 3-5 oval leaflets. Inconspicuous greenish yellow flowers in late spring. Useful as a shade tree or windbreak. Tolerant of both dry and wet soils. Invasive potential. Avoid use near bushland areas. Invasive root system. Avoid planting close to structures. Frost and drought tolerant. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Deciduous fast growing spreading tree (15m x 8m) from North America. Bright green compound leaves with 3-5 oval leaflets. Inconspicuous greenish yellow flowers in late spring. Useful as a shade tree or windbreak. Tolerant of both dry and wet soils. Invasive potential. Avoid use near bushland areas. Invasive root system. Avoid planting close to structures. Frost and drought tolerant. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Acer palmatum","Plant origin","Non indigenous (China; Japan & Korea)","Plant origin","Non indigenous (China; Japan & Korea)"
"Sydney_water","Acer palmatum","common_name","Japanese Maple","common name","Japanese Maple"
"Sydney_water","Acer palmatum","description","Deciduous small tree (6m x 3m) from China; Japan and Korea. Palmate deeply lobed light green leaves in spring deepening in summer and becoming orange; red or yellow in autumn. Useful as a shade or feature tree. Prefers well drained fertile acid soil. Avoid wind exposure. Minor invasive weed potential in Blue Mountains zone. Many variable forms available. Frost tolerant. Drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Deciduous small tree (6m x 3m) from China; Japan and Korea. Palmate deeply lobed light green leaves in spring deepening in summer and becoming orange; red or yellow in autumn. Useful as a shade or feature tree. Prefers well drained fertile acid soil. Avoid wind exposure. Minor invasive weed potential in Blue Mountains zone. Many variable forms available. Frost tolerant. Drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Acer rubrum","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Acer rubrum","common_name","Red Maple","common name","Red Maple"
"Sydney_water","Acer rubrum","description","Deciduous upright tree with a rounded crown (20m x 10m) from North America. Palmately tri-lobed dark green leaves turning bright red in autumn. Tiny red flowers on bare branches in spring. Useful shade tree or specimen; for autumn colour in a large garden. Prefers moist acidic soil in full sun. Tolerant of periodic wet or dry soil. Frost tolerant. Drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Deciduous upright tree with a rounded crown (20m x 10m) from North America. Palmately tri-lobed dark green leaves turning bright red in autumn. Tiny red flowers on bare branches in spring. Useful shade tree or specimen; for autumn colour in a large garden. Prefers moist acidic soil in full sun. Tolerant of periodic wet or dry soil. Frost tolerant. Drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Achillea filipendulina","Plant origin","Non indigenous (The Caucasus)","Plant origin","Non indigenous (The Caucasus)"
"Sydney_water","Achillea filipendulina","common_name","Yarrow","common name","Yarrow"
"Sydney_water","Achillea filipendulina","description","Upright perennial (1m x 0.6m) from the Caucasus. Aromatic silvery green fern-like leaves. Large flat heads of long lasting bright yellow flowers in summer. Useful specimen or massed in the perennial garden. Cut back to basal leaves after flowering and before first frosts. Needs well drained soil. Tolerates poor soil. Avoid fertile moist soils. Protect from wind. Drought tolerant.","description","Upright perennial (1m x 0.6m) from the Caucasus. Aromatic silvery green fern-like leaves. Large flat heads of long lasting bright yellow flowers in summer. Useful specimen or massed in the perennial garden. Cut back to basal leaves after flowering and before first frosts. Needs well drained soil. Tolerates poor soil. Avoid fertile moist soils. Protect from wind. Drought tolerant."
