searchTaxon,Number.of.growers,Number.of.States,Top_200,Plant.type,Origin,COMBO.count,AUS_RECORDS,LGA_COUNT,AUS_BOUND_BIAS,Annual_mean_temp_min,Annual_mean_temp_max,Annual_mean_temp_median,Annual_mean_temp_mean,Annual_mean_temp_range,Annual_mean_temp_q05,Annual_mean_temp_q95,Annual_mean_temp_q95_q05,Annual_mean_temp_q98_q02,Mean_diurnal_range_min,Mean_diurnal_range_max,Mean_diurnal_range_median,Mean_diurnal_range_mean,Mean_diurnal_range_range,Mean_diurnal_range_q05,Mean_diurnal_range_q95,Mean_diurnal_range_q95_q05,Mean_diurnal_range_q98_q02,Isothermality_min,Isothermality_max,Isothermality_median,Isothermality_mean,Isothermality_range,Isothermality_q05,Isothermality_q95,Isothermality_q95_q05,Isothermality_q98_q02,Temp_seasonality_min,Temp_seasonality_max,Temp_seasonality_median,Temp_seasonality_mean,Temp_seasonality_range,Temp_seasonality_q05,Temp_seasonality_q95,Temp_seasonality_q95_q05,Temp_seasonality_q98_q02,Max_temp_warm_month_min,Max_temp_warm_month_max,Max_temp_warm_month_median,Max_temp_warm_month_mean,Max_temp_warm_month_range,Max_temp_warm_month_q05,Max_temp_warm_month_q95,Max_temp_warm_month_q95_q05,Max_temp_warm_month_q98_q02,Min_temp_cold_month_min,Min_temp_cold_month_max,Min_temp_cold_month_median,Min_temp_cold_month_mean,Min_temp_cold_month_range,Min_temp_cold_month_q05,Min_temp_cold_month_q95,Min_temp_cold_month_q95_q05,Min_temp_cold_month_q98_q02,Temp_annual_range_min,Temp_annual_range_max,Temp_annual_range_median,Temp_annual_range_mean,Temp_annual_range_range,Temp_annual_range_q05,Temp_annual_range_q95,Temp_annual_range_q95_q05,Temp_annual_range_q98_q02,Mean_temp_wet_qu_min,Mean_temp_wet_qu_max,Mean_temp_wet_qu_median,Mean_temp_wet_qu_mean,Mean_temp_wet_qu_range,Mean_temp_wet_qu_q05,Mean_temp_wet_qu_q95,Mean_temp_wet_qu_q95_q05,Mean_temp_wet_qu_q98_q02,Mean_temp_dry_qu_min,Mean_temp_dry_qu_max,Mean_temp_dry_qu_median,Mean_temp_dry_qu_mean,Mean_temp_dry_qu_range,Mean_temp_dry_qu_q05,Mean_temp_dry_qu_q95,Mean_temp_dry_qu_q95_q05,Mean_temp_dry_qu_q98_q02,Mean_temp_warm_qu_min,Mean_temp_warm_qu_max,Mean_temp_warm_qu_median,Mean_temp_warm_qu_mean,Mean_temp_warm_qu_range,Mean_temp_warm_qu_q05,Mean_temp_warm_qu_q95,Mean_temp_warm_qu_q95_q05,Mean_temp_warm_qu_q98_q02,Mean_temp_cold_qu_min,Mean_temp_cold_qu_max,Mean_temp_cold_qu_median,Mean_temp_cold_qu_mean,Mean_temp_cold_qu_range,Mean_temp_cold_qu_q05,Mean_temp_cold_qu_q95,Mean_temp_cold_qu_q95_q05,Mean_temp_cold_qu_q98_q02,Annual_precip_min,Annual_precip_max,Annual_precip_median,Annual_precip_mean,Annual_precip_range,Annual_precip_q05,Annual_precip_q95,Annual_precip_q95_q05,Annual_precip_q98_q02,Precip_wet_month_min,Precip_wet_month_max,Precip_wet_month_median,Precip_wet_month_mean,Precip_wet_month_range,Precip_wet_month_q05,Precip_wet_month_q95,Precip_wet_month_q95_q05,Precip_wet_month_q98_q02,Precip_dry_month_min,Precip_dry_month_max,Precip_dry_month_median,Precip_dry_month_mean,Precip_dry_month_range,Precip_dry_month_q05,Precip_dry_month_q95,Precip_dry_month_q95_q05,Precip_dry_month_q98_q02,Precip_seasonality_min,Precip_seasonality_max,Precip_seasonality_median,Precip_seasonality_mean,Precip_seasonality_range,Precip_seasonality_q05,Precip_seasonality_q95,Precip_seasonality_q95_q05,Precip_seasonality_q98_q02,Precip_wet_qu_min,Precip_wet_qu_max,Precip_wet_qu_median,Precip_wet_qu_mean,Precip_wet_qu_range,Precip_wet_qu_q05,Precip_wet_qu_q95,Precip_wet_qu_q95_q05,Precip_wet_qu_q98_q02,Precip_dry_qu_min,Precip_dry_qu_max,Precip_dry_qu_median,Precip_dry_qu_mean,Precip_dry_qu_range,Precip_dry_qu_q05,Precip_dry_qu_q95,Precip_dry_qu_q95_q05,Precip_dry_qu_q98_q02,Precip_warm_qu_min,Precip_warm_qu_max,Precip_warm_qu_median,Precip_warm_qu_mean,Precip_warm_qu_range,Precip_warm_qu_q05,Precip_warm_qu_q95,Precip_warm_qu_q95_q05,Precip_warm_qu_q98_q02,Precip_col_qu_min,Precip_col_qu_max,Precip_col_qu_median,Precip_col_qu_mean,Precip_col_qu_range,Precip_col_qu_q05,Precip_col_qu_q95,Precip_col_qu_q95_q05,Precip_col_qu_q98_q02,study,site_name,trait_name,value,unit
Alectryon oleifolius,1,1,FALSE,Tree,,7021,7019,121,TRUE,13.3,28.7,17.7,17.99020083,15.4,16.1,20.3,4.2,5.8,8.4,16.3,14,13.96141575,7.9,12.6,15.1,2.5,3.8,4.3,6,4.7,4.767070218,1.7,4.5,5.2,0.7,0.9,243.7,638.2,555.5,541.5623273,394.5,443.5,608.6,165.1,184.48,24.4,40.9,33.1,33.11207805,16.5,30.3,35.5,5.2,6.8,0,15.8,4.1,4.081412904,15.8,2.2,5.8,3.6,4.7,17.6,33.4,29.4,29.03066515,15.8,25.2,31.1,5.9,7.3,7.8,31.7,23.5,19.74600484,23.9,10.4,26.9,16.5,18.1,8.7,27.3,14,16.39002991,18.6,10,23.6,13.6,14.6,20,32.2,24.7,24.78166928,12.2,22,27.5,5.5,6.6,6.4,24.1,10.7,10.90428714,17.7,9.1,12.5,3.4,4.6,129,1133,320,372.4385415,1004,191,668,477,529,16,325,37,47.34995015,309,23,95,72,83,0,50,18,20.07748184,50,9,35,26,30,10,124,23,24.96439254,114,11,40,29,38.6,41,839,101,124.2686227,798,61,244,183,201,1,165,61,69.74035038,164,33,120,87,100,27,542,77,107.3858425,515,46,244,198,216,5,223,83,83.72981057,218,38,130,92,110,Fonseca_2000,Mungo NP 3,specific_leaf_area,4.4,mm2/mg
Alectryon oleifolius,1,1,FALSE,Tree,,7021,7019,121,TRUE,13.3,28.7,17.7,17.99020083,15.4,16.1,20.3,4.2,5.8,8.4,16.3,14,13.96141575,7.9,12.6,15.1,2.5,3.8,4.3,6,4.7,4.767070218,1.7,4.5,5.2,0.7,0.9,243.7,638.2,555.5,541.5623273,394.5,443.5,608.6,165.1,184.48,24.4,40.9,33.1,33.11207805,16.5,30.3,35.5,5.2,6.8,0,15.8,4.1,4.081412904,15.8,2.2,5.8,3.6,4.7,17.6,33.4,29.4,29.03066515,15.8,25.2,31.1,5.9,7.3,7.8,31.7,23.5,19.74600484,23.9,10.4,26.9,16.5,18.1,8.7,27.3,14,16.39002991,18.6,10,23.6,13.6,14.6,20,32.2,24.7,24.78166928,12.2,22,27.5,5.5,6.6,6.4,24.1,10.7,10.90428714,17.7,9.1,12.5,3.4,4.6,129,1133,320,372.4385415,1004,191,668,477,529,16,325,37,47.34995015,309,23,95,72,83,0,50,18,20.07748184,50,9,35,26,30,10,124,23,24.96439254,114,11,40,29,38.6,41,839,101,124.2686227,798,61,244,183,201,1,165,61,69.74035038,164,33,120,87,100,27,542,77,107.3858425,515,46,244,198,216,5,223,83,83.72981057,218,38,130,92,110,Fonseca_2000,Dolo Hills,specific_leaf_area,3.8,mm2/mg
Alectryon oleifolius,1,1,FALSE,Tree,,7021,7019,121,TRUE,13.3,28.7,17.7,17.99020083,15.4,16.1,20.3,4.2,5.8,8.4,16.3,14,13.96141575,7.9,12.6,15.1,2.5,3.8,4.3,6,4.7,4.767070218,1.7,4.5,5.2,0.7,0.9,243.7,638.2,555.5,541.5623273,394.5,443.5,608.6,165.1,184.48,24.4,40.9,33.1,33.11207805,16.5,30.3,35.5,5.2,6.8,0,15.8,4.1,4.081412904,15.8,2.2,5.8,3.6,4.7,17.6,33.4,29.4,29.03066515,15.8,25.2,31.1,5.9,7.3,7.8,31.7,23.5,19.74600484,23.9,10.4,26.9,16.5,18.1,8.7,27.3,14,16.39002991,18.6,10,23.6,13.6,14.6,20,32.2,24.7,24.78166928,12.2,22,27.5,5.5,6.6,6.4,24.1,10.7,10.90428714,17.7,9.1,12.5,3.4,4.6,129,1133,320,372.4385415,1004,191,668,477,529,16,325,37,47.34995015,309,23,95,72,83,0,50,18,20.07748184,50,9,35,26,30,10,124,23,24.96439254,114,11,40,29,38.6,41,839,101,124.2686227,798,61,244,183,201,1,165,61,69.74035038,164,33,120,87,100,27,542,77,107.3858425,515,46,244,198,216,5,223,83,83.72981057,218,38,130,92,110,Fonseca_2000,Emmdale,specific_leaf_area,6.1,mm2/mg
Alectryon oleifolius,1,1,FALSE,Tree,,7021,7019,121,TRUE,13.3,28.7,17.7,17.99020083,15.4,16.1,20.3,4.2,5.8,8.4,16.3,14,13.96141575,7.9,12.6,15.1,2.5,3.8,4.3,6,4.7,4.767070218,1.7,4.5,5.2,0.7,0.9,243.7,638.2,555.5,541.5623273,394.5,443.5,608.6,165.1,184.48,24.4,40.9,33.1,33.11207805,16.5,30.3,35.5,5.2,6.8,0,15.8,4.1,4.081412904,15.8,2.2,5.8,3.6,4.7,17.6,33.4,29.4,29.03066515,15.8,25.2,31.1,5.9,7.3,7.8,31.7,23.5,19.74600484,23.9,10.4,26.9,16.5,18.1,8.7,27.3,14,16.39002991,18.6,10,23.6,13.6,14.6,20,32.2,24.7,24.78166928,12.2,22,27.5,5.5,6.6,6.4,24.1,10.7,10.90428714,17.7,9.1,12.5,3.4,4.6,129,1133,320,372.4385415,1004,191,668,477,529,16,325,37,47.34995015,309,23,95,72,83,0,50,18,20.07748184,50,9,35,26,30,10,124,23,24.96439254,114,11,40,29,38.6,41,839,101,124.2686227,798,61,244,183,201,1,165,61,69.74035038,164,33,120,87,100,27,542,77,107.3858425,515,46,244,198,216,5,223,83,83.72981057,218,38,130,92,110,Ilic_2000,NA,wood_density,0.977,mg/mm3
Alectryon oleifolius,1,1,FALSE,Tree,,7021,7019,121,TRUE,13.3,28.7,17.7,17.99020083,15.4,16.1,20.3,4.2,5.8,8.4,16.3,14,13.96141575,7.9,12.6,15.1,2.5,3.8,4.3,6,4.7,4.767070218,1.7,4.5,5.2,0.7,0.9,243.7,638.2,555.5,541.5623273,394.5,443.5,608.6,165.1,184.48,24.4,40.9,33.1,33.11207805,16.5,30.3,35.5,5.2,6.8,0,15.8,4.1,4.081412904,15.8,2.2,5.8,3.6,4.7,17.6,33.4,29.4,29.03066515,15.8,25.2,31.1,5.9,7.3,7.8,31.7,23.5,19.74600484,23.9,10.4,26.9,16.5,18.1,8.7,27.3,14,16.39002991,18.6,10,23.6,13.6,14.6,20,32.2,24.7,24.78166928,12.2,22,27.5,5.5,6.6,6.4,24.1,10.7,10.90428714,17.7,9.1,12.5,3.4,4.6,129,1133,320,372.4385415,1004,191,668,477,529,16,325,37,47.34995015,309,23,95,72,83,0,50,18,20.07748184,50,9,35,26,30,10,124,23,24.96439254,114,11,40,29,38.6,41,839,101,124.2686227,798,61,244,183,201,1,165,61,69.74035038,164,33,120,87,100,27,542,77,107.3858425,515,46,244,198,216,5,223,83,83.72981057,218,38,130,92,110,Ilic_2000,NA,wood_density,0.939,mg/mm3
Alectryon oleifolius,1,1,FALSE,Tree,,7021,7019,121,TRUE,13.3,28.7,17.7,17.99020083,15.4,16.1,20.3,4.2,5.8,8.4,16.3,14,13.96141575,7.9,12.6,15.1,2.5,3.8,4.3,6,4.7,4.767070218,1.7,4.5,5.2,0.7,0.9,243.7,638.2,555.5,541.5623273,394.5,443.5,608.6,165.1,184.48,24.4,40.9,33.1,33.11207805,16.5,30.3,35.5,5.2,6.8,0,15.8,4.1,4.081412904,15.8,2.2,5.8,3.6,4.7,17.6,33.4,29.4,29.03066515,15.8,25.2,31.1,5.9,7.3,7.8,31.7,23.5,19.74600484,23.9,10.4,26.9,16.5,18.1,8.7,27.3,14,16.39002991,18.6,10,23.6,13.6,14.6,20,32.2,24.7,24.78166928,12.2,22,27.5,5.5,6.6,6.4,24.1,10.7,10.90428714,17.7,9.1,12.5,3.4,4.6,129,1133,320,372.4385415,1004,191,668,477,529,16,325,37,47.34995015,309,23,95,72,83,0,50,18,20.07748184,50,9,35,26,30,10,124,23,24.96439254,114,11,40,29,38.6,41,839,101,124.2686227,798,61,244,183,201,1,165,61,69.74035038,164,33,120,87,100,27,542,77,107.3858425,515,46,244,198,216,5,223,83,83.72981057,218,38,130,92,110,RBGSYD_0000,NA,woodiness,woody,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Gleason_2012,Ku-ring-gai,bark_thickness,0.21934,mm
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Hughes_1992,NA,dispersal_syndrome,anemochory,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,TMAG_2009,NA,dispersal_syndrome,samara,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,RBGSYD_0000,NA,flower_colour,red or brown,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Hughes_1992,NA,flowering_time,11000000,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,TMAG_2009,NA,flowering_time,1.11E+11,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Chen_2015_1,NA,fruit_type,samara,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Wright_2000,NA,fruit_type,nut/winged,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Chen_2015_1,NA,fruit_type_botany,dry,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,Chen_2015_1,NA,fruit_type_function,dry,NA
Allocasuarina littoralis,185,4,TRUE,Tree,Native,21162,21130,174,FALSE,8.7,26.6,16.1,15.88898497,17.9,12.3,19,6.7,8.278,6.1,15.3,10.3,10.48924487,9.2,8.4,12.7,4.3,5.878,3.5,6.7,4.8,4.852925054,3.2,4.6,5.1,0.5,0.7,99.1,571.4,383.2,389.6834893,472.3,321.1,472,150.9,202.7,18.1,38,26.1,26.05742841,19.9,23.2,28.9,5.7,8.1,-3.1,22.1,5,4.654834137,25.2,0.3,7.7,7.4,9.8,9.4,30.4,21,21.40259427,21,17.3,26,8.7,11.2,3.5,30.4,20.2,19.77285701,26.9,14.2,23,8.8,11.9,3.8,25.8,11.8,11.60973916,22,7.3,15.9,8.6,11.5,13.1,30.6,20.8,20.61894906,17.5,17.7,23.3,5.6,7.5,2.3,25.1,11,10.64001985,22.8,6.4,13.9,7.5,9.5,508,3927,1108,1137.466355,3419,781,1572,791,1089,52,717,140,144.5420565,665,87,218,131,192.78,2,97,52,52.43875815,95,36,68,32,41,8,118,29,29.26254607,110,14,43,29,36,150,2006,387,398.1482847,1856,241,599,358,543,7,305,174,176.5508459,298,125,231,106,133,45,1593,345,358.2292316,1548,211,547,336,475,11,575,220,225.7073055,564,139,318,179,225,TMAG_2009,NA,fruiting_time,1.11E+11,NA
