"study","species","trait_name","value","trait_name_original","value_original"
"Benaranurseries","Sedum mexicanum","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial, Seedling, Succulent, Vertical Gardens"
"Benaranurseries","Sedum crassulaceae","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial, Seedling, Succulent, Vertical Gardens"
"Benaranurseries","Sedum crassulaceae","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Perennial, Succulent"
"Benaranurseries","Sedum crassulaceae","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Ground Cover, Indoor Foliage, Outdoor, Perennial, Succulent"
"Benaranurseries","Sedum spurium","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Ground Cover, Indoor Foliage, Outdoor, Perennial, Succulent, Vertical Gardens"
"Benaranurseries","Sedum rubrotinctum","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Ground Cover, Indoor Foliage, Outdoor, Perennial, Succulent, Vertical Gardens"
"Benaranurseries","Sedum kamtschaticum","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Ground Cover, Indoor Foliage, Outdoor, Perennial, Succulent, Vertical Gardens"
"Benaranurseries","Senecio radicans","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Shrub"
"Benaranurseries","Sida fallax","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Perennial, Shrub"
"Benaranurseries","Spathiphyllum hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Spathoglottis Mellow Yellow","leaf_loss","evergreen","Plant Type","Evergreen, Perennial, Shrub"
"Benaranurseries","Strelitzia reginae","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Syzygium australe","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Syzygium australe","leaf_loss","evergreen","Plant Type","Advanced Plants, Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Thyrptomene saxicola","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Thryptomene saxicola","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Shrub, Verge"
"Benaranurseries","Thuja occidentalis","leaf_loss","evergreen","Plant Type","Conifer, Evergreen, Hedge, Outdoor, Shrub"
"Benaranurseries","Thuja orientalis","leaf_loss","evergreen","Plant Type","Conifer, Evergreen, Hedge, Outdoor, Shrub"
"Benaranurseries","Tysanolaena maxima","leaf_loss","evergreen","Plant Type","Bamboo, Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Acer x freemanii 'Jeffersred'","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Acer rubrum","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus dulcis","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Malus domestica","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus armeniaca","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Bauhinia variegata","leaf_loss","deciduous","Plant Type","Coastal, Deciduous, Evergreen, Outdoor, Perennial, Tree"
"Benaranurseries","BOUGAINVILLEA Mary Palmer","leaf_loss","deciduous","Plant Type","Climber, Coastal, Deciduous, Outdoor, Perennial, Shrub"
"Benaranurseries","Brachychiton rupestris","leaf_loss","deciduous","Plant Type","Deciduous, Native Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Breynia nivosa","leaf_loss","deciduous","Plant Type","Coastal, Deciduous, Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Cercis chinensis","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Cercis canadensis","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Delonix regia","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Tree"
"Benaranurseries","Erythrina variegata","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Tree"
"Benaranurseries","Ficus carica","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Fraxinus angustifolia","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Gleditsia triacanthos","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Jacaranda mimosifolia","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Kniphofia hybrid","leaf_loss","deciduous","Plant Type","Deciduous, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lagerstroemia indica x fauriei","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Liquidambar styraciflua","leaf_loss","deciduous","Plant Type","Advanced Plants, Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Morus nigra","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus persica","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Pyrus communis","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Pyrus pyrofolia","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Platanus acerifolia","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Platanus orientalis","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus salicina","leaf_loss","deciduous","Plant Type","Deciduous, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Plumeria rubra","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus cerasifera","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus x hybrid","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Prunus x bilreana","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Pyrus calleryana","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Pyrus ussuriensis","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Tipuana tipu","leaf_loss","deciduous","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Vicia faba","form","grass","Plant Type","Annual, Climber, Outdoor, Seedling, Shrub, Vegetable"
"Benaranurseries","Beaucarnea recurvata","form","grass","Plant Type","Climber, Coastal, Evergreen, Indoor Foliage, Outdoor, Palm/Cycad, Perennial, Shrub, Strappy Leaf, Verge"
"Benaranurseries","BOUGAINVILLEA Mary Palmer","form","grass","Plant Type","Climber, Coastal, Deciduous, Outdoor, Perennial, Shrub"
"Benaranurseries","Dipladenia sanderi","form","grass","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Epipremnum aureum","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Indoor Foliage, Perennial, Vertical Gardens"
"Benaranurseries","Epipremnum aureum","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Indoor Foliage, Perennial"
"Benaranurseries","Ficus pumila","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Indoor Foliage, Perennial, Vertical Gardens"
"Benaranurseries","Hardenbergia violacea","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Haworthia woodiicooperi var. truncata","form","grass","Plant Type","Climber, Evergreen, Outdoor, Perennial, Seedling, Shrub, Succulent"
"Benaranurseries","Hedera canariensis","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Hedge, Outdoor, Perennial, Vertical Gardens"
"Benaranurseries","Hibbertia scandens","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Verge"
"Benaranurseries","Lonicera japonica","form","grass","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Mandevilla hybrid","form","grass","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Mandevillea hybrid","form","grass","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Mandevilla hybrid","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Outdoor, Perennial"
"Benaranurseries","Piper sarmentosum","form","grass","Plant Type","Climber, Evergreen, Ground Cover, Herb, Perennial, Shrub"
"Benaranurseries","Bambusa textilis","form","grass","Plant Type","Bamboo, Evergreen, Grasses, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Jointed Twig Rush Baumea","form","grass","Plant Type","Coastal, Evergreen, Grasses, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Carex testacea","form","grass","Plant Type","Evergreen, Grasses, Hedge, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Cordyline australis","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella caerula","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella caerulea","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella tasmanica","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella hybrid","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella caeruela","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella caerulea x brevipedunculata","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella revoluta","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dianella tasmanica","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Dianella caerulea","form","grass","Plant Type","Evergreen, Grasses, Ground Cover, Native Australian Plant, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Dianella caerulea","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Dianella revoluta","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Dianella caerulea","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dietes bicolour","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Kniphofia hybrid","form","grass","Plant Type","Deciduous, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Liriope muscari 'LIRSS' PBR","form","grass","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","LIRIOPE Emerald Cascade (PBR)","form","grass","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Liriope muscari","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra longifolia","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra fluvialtilis","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra confertifolia","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra longifolia x confertifolia","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Lomandra confertifolia","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Lomandra confertifolia","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Lomandra hystrix","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Strappy Leaf"
"Benaranurseries","Lomandra filiformis subsp. coriacea","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Macropidia fuliginosa","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Ophiopogon japonicus","form","grass","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Ophiopogon planiscapus","form","grass","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Ophiopogon intermedians","form","grass","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Orthrosanthus multiflorus","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Patersonia occidentalis","form","grass","Plant Type","Evergreen, Grasses, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf, Verge"
"Benaranurseries","Pennisetum setaceum","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Phormium tenax","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Phormium tenax","form","grass","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Adiantum raddianum","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Native Australian Plant, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Asplenium nidus","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Native Australian Plant, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Blechnum gibbum","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Cyathea copperi","form","fern","Plant Type","Evergreen, Fern, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Hemionitis arifolia ","form","fern","Plant Type","Fern, Indoor Foliage, Shrub"
"Benaranurseries","Nephrolepis exaltata ","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Outdoor, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Nephrolepis exaltata ","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Phlebodium aureum","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Pteris cretica","form","fern","Plant Type","Evergreen, Fern, Indoor Foliage, Shrub, Vertical Gardens"
"Benaranurseries","Adiantum raddianum","placement","indoor","Plant Type","Evergreen, Fern, Indoor Foliage, Native Australian Plant, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Alcantarea imperialis","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Plerandra","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Asplenium nidus","placement","indoor","Plant Type","Evergreen, Fern, Indoor Foliage, Native Australian Plant, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Beaucarnea recurvata","placement","indoor","Plant Type","Climber, Coastal, Evergreen, Indoor Foliage, Outdoor, Palm/Cycad, Perennial, Shrub, Strappy Leaf, Verge"
"Benaranurseries","Blechnum gibbum","placement","indoor","Plant Type","Evergreen, Fern, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Cordyline terminalis","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Dichondra repens","placement","indoor","Plant Type","Evergreen, Ground Cover, Indoor Foliage, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Vertical Gardens"
"Benaranurseries","Dracaena marginata","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Strappy Leaf, Tree"
"Benaranurseries","Dracaena draco","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Strappy Leaf, Tree"
"Benaranurseries","Dracaena marginata","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Perennial, Strappy Leaf, Tree"
"Benaranurseries","Dracaeana reflexa","placement","indoor","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub"
"Benaranurseries","Epipremnum aureum","placement","indoor","Plant Type","Climber, Evergreen, Ground Cover, Indoor Foliage, Perennial, Vertical Gardens"
